%time,field.header.seq,field.header.stamp,field.header.frame_id,field.current_id,field.relative_rad
1385303106530374370,1102,1385303106530374370,,53,0.0
1385303106643281898,1103,1385303106643281898,,54,0.0
1385303106708248255,1104,1385303106708248255,,54,0.0
1385303106865704520,1105,1385303106865704520,,54,0.0
1385303106982006878,1106,1385303106982006878,,54,0.0
1385303107126863517,1107,1385303107126863517,,54,0.0
1385303107160996228,1108,1385303107160996228,,55,0.0
1385303107309922965,1109,1385303107309922965,,55,0.0
1385303107630648325,1110,1385303107630648325,,55,0.0
1385303107845808520,1111,1385303107845808520,,55,0.0
1385303108026071716,1112,1385303108026071716,,54,0.0
1385303108069772415,1113,1385303108069772415,,54,0.0
1385303108237207098,1114,1385303108237207098,,54,0.0
1385303108267975756,1115,1385303108267975756,,54,0.0
1385303108329925210,1116,1385303108329925210,,55,0.0
1385303108382155869,1117,1385303108382155869,,55,0.0
1385303108522424942,1118,1385303108522424942,,55,0.0
1385303108600314717,1119,1385303108600314717,,55,0.0
1385303108696823800,1120,1385303108696823800,,56,0.0
1385303108779209378,1121,1385303108779209378,,60,0.0
1385303108854686303,1122,1385303108854686303,,60,0.0
1385303108972891603,1123,1385303108972891603,,60,0.0
1385303109060554786,1124,1385303109060554786,,60,0.0
1385303109181862407,1125,1385303109181862407,,60,0.0
1385303109268274316,1126,1385303109268274316,,60,0.0
1385303109365578178,1127,1385303109365578178,,60,0.0
1385303109468535539,1128,1385303109468535539,,60,0.0
1385303109575044838,1129,1385303109575044838,,60,0.0
1385303109655340587,1130,1385303109655340587,,60,0.0
1385303109754149402,1131,1385303109754149402,,60,0.0
1385303109861571270,1132,1385303109861571270,,60,0.0
1385303109969531760,1133,1385303109969531760,,60,0.0
1385303110071326473,1134,1385303110071326473,,60,0.0
1385303110173820642,1135,1385303110173820642,,60,0.0
1385303110340917526,1136,1385303110340917526,,61,0.0
1385303110600370287,1137,1385303110600370287,,61,0.0
1385303110693840427,1138,1385303110693840427,,61,0.0
1385303110731212932,1139,1385303110731212932,,61,0.0
1385303110824784304,1140,1385303110824784304,,61,0.0
1385303110872585738,1141,1385303110872585738,,61,0.0
1385303110944460594,1142,1385303110944460594,,61,0.0
1385303111018524242,1143,1385303111018524242,,61,0.0
1385303111086914305,1144,1385303111086914305,,61,0.0
1385303111220929852,1145,1385303111220929852,,61,0.0
1385303111318246079,1146,1385303111318246079,,61,0.0
1385303111384919792,1147,1385303111384919792,,61,0.0
1385303111486698259,1148,1385303111486698259,,61,0.0
1385303111591220042,1149,1385303111591220042,,61,0.0
1385303111688823124,1150,1385303111688823124,,61,0.0
1385303111793144884,1151,1385303111793144884,,62,0.0
1385303111921284835,1152,1385303111921284835,,61,0.0
1385303111985599491,1153,1385303111985599491,,61,0.0
1385303112110362487,1154,1385303112110362487,,61,0.0
1385303112263905064,1155,1385303112263905064,,62,0.0
1385303112447921964,1156,1385303112447921964,,61,0.0
1385303112529438018,1157,1385303112529438018,,61,0.0
1385303112585757315,1158,1385303112585757315,,62,0.0
1385303112629672716,1159,1385303112629672716,,62,0.0
1385303112681631647,1160,1385303112681631647,,63,0.0
1385303112830353629,1161,1385303112830353629,,63,0.0
1385303112884845669,1162,1385303112884845669,,63,0.0
1385303113012929012,1163,1385303113012929012,,64,0.0
1385303113116926767,1164,1385303113116926767,,64,0.0
1385303113184572303,1165,1385303113184572303,,64,0.0
1385303113290112957,1166,1385303113290112957,,64,0.0
1385303113387449997,1167,1385303113387449997,,64,0.0
1385303113484652453,1168,1385303113484652453,,64,0.0
1385303113657153541,1169,1385303113657153541,,64,0.0
1385303113840242695,1170,1385303113840242695,,66,0.0
1385303113910241074,1171,1385303113910241074,,66,0.0
1385303114043460113,1172,1385303114043460113,,66,0.0
1385303114109433706,1173,1385303114109433706,,66,0.0
1385303114175736472,1174,1385303114175736472,,180,0.0
1385303114334695244,1175,1385303114334695244,,180,0.0
1385303114427897476,1176,1385303114427897476,,181,0.0
1385303114523015233,1177,1385303114523015233,,181,0.0
1385303114575169161,1178,1385303114575169161,,181,0.0
1385303114675289321,1179,1385303114675289321,,70,0.0
1385303114708323341,1180,1385303114708323341,,70,0.0
1385303114822190565,1181,1385303114822190565,,71,0.0
1385303114900928113,1182,1385303114900928113,,71,0.0
1385303115010745509,1183,1385303115010745509,,71,0.0
1385303115101404750,1184,1385303115101404750,,71,0.0
1385303115390102196,1185,1385303115390102196,,0,0.0
1385303115468288439,1186,1385303115468288439,,0,0.0
1385303115521561351,1187,1385303115521561351,,0,0.0
1385303115628134678,1188,1385303115628134678,,115,0.0
1385303115665089774,1189,1385303115665089774,,182,0.0
1385303115714894280,1190,1385303115714894280,,182,0.0
1385303115820280277,1191,1385303115820280277,,1,0.0
1385303115915771014,1192,1385303115915771014,,183,0.0
1385303116046411843,1193,1385303116046411843,,183,0.0
1385303116104907997,1194,1385303116104907997,,72,0.0
1385303116210967665,1195,1385303116210967665,,73,0.0
1385303116311637227,1196,1385303116311637227,,74,0.0
1385303116415437336,1197,1385303116415437336,,74,0.0
1385303116557161441,1198,1385303116557161441,,75,0.0
1385303116636158084,1199,1385303116636158084,,75,0.0
1385303116710649832,1200,1385303116710649832,,75,0.0
1385303116813490256,1201,1385303116813490256,,75,0.0
1385303116921501364,1202,1385303116921501364,,75,0.0
1385303117021943389,1203,1385303117021943389,,75,0.0
1385303117121693530,1204,1385303117121693530,,184,0.0
1385303117233778710,1205,1385303117233778710,,184,0.0
1385303117344233677,1206,1385303117344233677,,184,0.0
1385303117461644249,1207,1385303117461644249,,185,0.0
1385303117519658902,1208,1385303117519658902,,185,0.0
1385303117627811558,1209,1385303117627811558,,186,0.0
1385303117725648170,1210,1385303117725648170,,186,0.0
1385303117843719667,1211,1385303117843719667,,8,0.0
1385303117937461285,1212,1385303117937461285,,8,0.0
1385303118061991027,1213,1385303118061991027,,8,0.0
1385303118153403392,1214,1385303118153403392,,9,0.0
1385303118272569928,1215,1385303118272569928,,10,0.0
1385303118330368438,1216,1385303118330368438,,10,0.0
1385303118455746583,1217,1385303118455746583,,10,0.0
1385303118565488760,1218,1385303118565488760,,10,0.0
1385303118687878821,1219,1385303118687878821,,11,0.0
1385303118723706951,1220,1385303118723706951,,11,0.0
1385303118817617846,1221,1385303118817617846,,11,0.0
1385303119033024917,1222,1385303119033024917,,187,0.0
1385303119153468935,1223,1385303119153468935,,187,0.0
1385303119197814059,1224,1385303119197814059,,188,0.0
1385303119250283159,1225,1385303119250283159,,188,0.0
1385303119386430188,1226,1385303119386430188,,189,0.0
1385303119497430107,1227,1385303119497430107,,189,0.0
1385303119608531597,1228,1385303119608531597,,190,0.0
1385303119712948400,1229,1385303119712948400,,190,0.0
1385303119753294656,1230,1385303119753294656,,191,0.0
1385303119846041308,1231,1385303119846041308,,191,0.0
1385303119945976743,1232,1385303119945976743,,192,0.0
1385303120066042542,1233,1385303120066042542,,192,0.0
1385303120158080435,1234,1385303120158080435,,193,0.0
1385303120256506886,1235,1385303120256506886,,193,0.0
1385303120347916699,1236,1385303120347916699,,193,0.0
1385303120451391633,1237,1385303120451391633,,194,0.0
1385303120548489926,1238,1385303120548489926,,194,0.0
1385303120656047892,1239,1385303120656047892,,194,0.0
1385303120762974878,1240,1385303120762974878,,195,0.0
1385303120872034268,1241,1385303120872034268,,195,0.0
1385303120972733077,1242,1385303120972733077,,196,0.0
1385303121070319388,1243,1385303121070319388,,196,0.0
1385303121175749372,1244,1385303121175749372,,197,0.0
1385303121275857317,1245,1385303121275857317,,197,0.0
1385303121376757173,1246,1385303121376757173,,198,0.0
1385303121495070404,1247,1385303121495070404,,198,0.0
1385303121592817390,1248,1385303121592817390,,198,0.0
1385303121773999112,1249,1385303121773999112,,198,0.0
1385303121823857475,1250,1385303121823857475,,198,0.0
1385303121910158957,1251,1385303121910158957,,198,0.0
1385303121970049587,1252,1385303121970049587,,199,0.0
1385303122071023960,1253,1385303122071023960,,200,0.0
1385303122174454180,1254,1385303122174454180,,200,0.0
1385303122279773964,1255,1385303122279773964,,201,0.0
1385303122377868312,1256,1385303122377868312,,201,0.0
1385303122465349024,1257,1385303122465349024,,202,0.0
1385303122616669757,1258,1385303122616669757,,202,0.0
1385303122707458386,1259,1385303122707458386,,203,0.0
1385303122789400795,1260,1385303122789400795,,203,0.0
1385303122874541453,1261,1385303122874541453,,203,0.0
1385303122961033365,1262,1385303122961033365,,204,0.0
1385303123068803481,1263,1385303123068803481,,204,0.0
1385303123169758732,1264,1385303123169758732,,204,0.0
1385303123284200501,1265,1385303123284200501,,34,0.0
1385303123404391013,1266,1385303123404391013,,34,0.0
1385303123475725523,1267,1385303123475725523,,14,0.0
1385303123583017913,1268,1385303123583017913,,14,0.0
1385303123683989117,1269,1385303123683989117,,205,0.0
1385303123788571763,1270,1385303123788571763,,205,0.0
1385303123984059842,1271,1385303123984059842,,205,0.0
1385303124111955131,1272,1385303124111955131,,205,0.0
1385303124159812352,1273,1385303124159812352,,206,0.0
1385303124191000876,1274,1385303124191000876,,206,0.0
1385303124287678561,1275,1385303124287678561,,206,0.0
1385303124367761128,1276,1385303124367761128,,206,0.0
1385303124486118629,1277,1385303124486118629,,207,0.0
1385303124579591984,1278,1385303124579591984,,207,0.0
1385303124675365610,1279,1385303124675365610,,208,0.0
1385303124795711318,1280,1385303124795711318,,208,0.0
1385303124892971076,1281,1385303124892971076,,209,0.0
1385303124988377351,1282,1385303124988377351,,209,0.0
1385303125083061886,1283,1385303125083061886,,210,0.0
1385303125204664427,1284,1385303125204664427,,210,0.0
1385303125301383465,1285,1385303125301383465,,211,0.0
1385303125392578376,1286,1385303125392578376,,211,0.0
1385303125522504778,1287,1385303125522504778,,212,0.0
1385303125612446690,1288,1385303125612446690,,212,0.0
1385303125715416759,1289,1385303125715416759,,212,0.0
1385303125791302239,1290,1385303125791302239,,213,0.0
1385303125880177721,1291,1385303125880177721,,213,0.0
1385303125984864911,1292,1385303125984864911,,213,0.0
1385303126085513786,1293,1385303126085513786,,214,0.0
1385303126191271527,1294,1385303126191271527,,214,0.0
1385303126490301637,1295,1385303126490301637,,214,0.0
1385303126530033104,1296,1385303126530033104,,215,0.0
1385303126579909168,1297,1385303126579909168,,215,0.0
1385303126668330978,1298,1385303126668330978,,215,0.0
1385303126764627541,1299,1385303126764627541,,215,0.0
1385303126816096477,1300,1385303126816096477,,215,0.0
1385303126898124868,1301,1385303126898124868,,177,0.0
1385303127013774464,1302,1385303127013774464,,177,0.0
1385303127111038899,1303,1385303127111038899,,132,0.0
1385303127211585116,1304,1385303127211585116,,132,0.0
1385303127376920138,1305,1385303127376920138,,132,0.0
1385303127432779824,1306,1385303127432779824,,132,0.0
1385303127516721335,1307,1385303127516721335,,132,0.0
1385303127639455240,1308,1385303127639455240,,216,0.0
1385303127909882560,1309,1385303127909882560,,216,0.0
1385303127972936968,1310,1385303127972936968,,216,0.0
1385303128027714439,1311,1385303128027714439,,217,0.0
1385303128067629837,1312,1385303128067629837,,217,0.0
1385303128159871852,1313,1385303128159871852,,217,0.0
1385303128252916602,1314,1385303128252916602,,218,0.0
1385303128308812690,1315,1385303128308812690,,218,0.0
1385303128555555845,1316,1385303128555555845,,218,0.0
1385303128589576979,1317,1385303128589576979,,0,0.0
1385303128631678122,1318,1385303128631678122,,0,0.0
1385303128713531922,1319,1385303128713531922,,0,0.0
1385303128798456677,1320,1385303128798456677,,0,0.0
1385303128901927553,1321,1385303128901927553,,0,0.0
1385303129004293543,1322,1385303129004293543,,61,0.0
1385303129109412040,1323,1385303129109412040,,0,0.0
1385303129262399726,1324,1385303129262399726,,61,0.0
1385303129420100892,1325,1385303129420100892,,62,0.0
1385303129452772803,1326,1385303129452772803,,62,0.0
1385303129522087490,1327,1385303129522087490,,62,0.0
1385303129600817082,1328,1385303129600817082,,63,0.0
1385303129710596260,1329,1385303129710596260,,62,0.0
1385303129810163562,1330,1385303129810163562,,63,0.0
1385303129914925998,1331,1385303129914925998,,63,0.0
1385303130026950456,1332,1385303130026950456,,63,0.0
1385303130115011418,1333,1385303130115011418,,63,0.0
1385303130208660104,1334,1385303130208660104,,64,0.0
1385303130314308317,1335,1385303130314308317,,64,0.0
1385303130413739267,1336,1385303130413739267,,66,0.0
1385303130523229020,1337,1385303130523229020,,66,0.0
1385303130629356903,1338,1385303130629356903,,66,0.0
1385303130734084668,1339,1385303130734084668,,180,0.0
1385303130873111834,1340,1385303130873111834,,180,0.0
1385303130963798317,1341,1385303130963798317,,181,0.0
1385303131028903124,1342,1385303131028903124,,181,0.0
1385303131133816884,1343,1385303131133816884,,181,0.0
1385303131228667060,1344,1385303131228667060,,70,0.0
1385303131345873917,1345,1385303131345873917,,71,0.0
1385303131408244606,1346,1385303131408244606,,71,0.0
1385303131515530677,1347,1385303131515530677,,0,0.0
1385303131641079629,1348,1385303131641079629,,0,0.0
1385303131714560255,1349,1385303131714560255,,182,0.0
1385303131819898214,1350,1385303131819898214,,182,0.0
1385303131924680875,1351,1385303131924680875,,182,0.0
1385303132061745162,1352,1385303132061745162,,183,0.0
1385303132168953193,1353,1385303132168953193,,183,0.0
1385303132234351955,1354,1385303132234351955,,183,0.0
1385303132341232156,1355,1385303132341232156,,219,0.0
1385303132519054011,1356,1385303132519054011,,219,0.0
1385303132554703348,1357,1385303132554703348,,219,0.0
1385303132743619713,1358,1385303132743619713,,219,0.0
1385303132773841600,1359,1385303132773841600,,219,0.0
1385303132826239979,1360,1385303132826239979,,73,0.0
1385303132942506714,1361,1385303132942506714,,220,0.0
1385303133026634132,1362,1385303133026634132,,220,0.0
1385303133129123754,1363,1385303133129123754,,220,0.0
1385303133233800029,1364,1385303133233800029,,74,0.0
1385303133339798449,1365,1385303133339798449,,74,0.0
1385303133434033380,1366,1385303133434033380,,74,0.0
1385303133548089269,1367,1385303133548089269,,75,0.0
1385303133631549222,1368,1385303133631549222,,75,0.0
1385303133730317385,1369,1385303133730317385,,75,0.0
1385303133839160464,1370,1385303133839160464,,184,0.0
1385303133993755290,1371,1385303133993755290,,184,0.0
1385303134060439993,1372,1385303134060439993,,185,0.0
1385303134153963062,1373,1385303134153963062,,186,0.0
1385303134277745691,1374,1385303134277745691,,186,0.0
1385303134345239572,1375,1385303134345239572,,8,0.0
1385303134467082175,1376,1385303134467082175,,8,0.0
1385303134543204929,1377,1385303134543204929,,8,0.0
1385303134648309207,1378,1385303134648309207,,8,0.0
1385303134751012571,1379,1385303134751012571,,9,0.0
1385303134850490938,1380,1385303134850490938,,10,0.0
1385303134954504870,1381,1385303134954504870,,10,0.0
1385303135069831934,1382,1385303135069831934,,10,0.0
1385303135175676223,1383,1385303135175676223,,10,0.0
1385303135262019457,1384,1385303135262019457,,10,0.0
1385303135388773435,1385,1385303135388773435,,10,0.0
1385303135462342626,1386,1385303135462342626,,10,0.0
1385303135582381050,1387,1385303135582381050,,10,0.0
1385303135657607173,1388,1385303135657607173,,221,0.0
1385303135770406119,1389,1385303135770406119,,221,0.0
1385303135850593539,1390,1385303135850593539,,221,0.0
1385303135951970086,1391,1385303135951970086,,221,0.0
1385303136067508327,1392,1385303136067508327,,221,0.0
1385303136205688147,1393,1385303136205688147,,12,0.0
1385303136299488635,1394,1385303136299488635,,12,0.0
1385303136376092393,1395,1385303136376092393,,12,0.0
1385303136458419993,1396,1385303136458419993,,11,0.0
1385303136720002279,1397,1385303136720002279,,11,0.0
1385303136753276498,1398,1385303136753276498,,76,0.0
1385303136905049343,1399,1385303136905049343,,76,0.0
1385303136933112831,1400,1385303136933112831,,76,0.0
1385303136981239533,1401,1385303136981239533,,76,0.0
1385303137119700424,1402,1385303137119700424,,76,0.0
1385303137225253973,1403,1385303137225253973,,76,0.0
1385303137361955092,1404,1385303137361955092,,76,0.0
1385303137506497255,1405,1385303137506497255,,13,0.0
1385303137595293839,1406,1385303137595293839,,13,0.0
1385303137647473487,1407,1385303137647473487,,14,0.0
1385303137727792892,1408,1385303137727792892,,14,0.0
1385303137931527198,1409,1385303137931527198,,14,0.0
1385303137963157215,1410,1385303137963157215,,14,0.0
1385303138036988502,1411,1385303138036988502,,14,0.0
1385303138144783756,1412,1385303138144783756,,14,0.0
1385303138248026538,1413,1385303138248026538,,12,0.0
1385303138332108539,1414,1385303138332108539,,13,0.0
1385303138518890731,1415,1385303138518890731,,77,0.0
1385303138565570271,1416,1385303138565570271,,77,0.0
1385303138634121482,1417,1385303138634121482,,77,0.0
1385303138751340624,1418,1385303138751340624,,77,0.0
1385303138894294716,1419,1385303138894294716,,77,0.0
1385303138983204557,1420,1385303138983204557,,13,0.0
1385303139080643015,1421,1385303139080643015,,79,0.0
1385303139180778470,1422,1385303139180778470,,79,0.0
1385303139261831481,1423,1385303139261831481,,15,0.0
1385303139348765275,1424,1385303139348765275,,15,0.0
1385303139452111973,1425,1385303139452111973,,15,0.0
1385303139544977652,1426,1385303139544977652,,15,0.0
1385303139643313115,1427,1385303139643313115,,15,0.0
1385303139761119317,1428,1385303139761119317,,15,0.0
1385303139845410812,1429,1385303139845410812,,15,0.0
1385303139942621713,1430,1385303139942621713,,15,0.0
1385303140044516194,1431,1385303140044516194,,15,0.0
1385303140151261099,1432,1385303140151261099,,15,0.0
1385303140252979262,1433,1385303140252979262,,15,0.0
1385303140362995860,1434,1385303140362995860,,15,0.0
1385303140448703470,1435,1385303140448703470,,79,0.0
1385303140562414436,1436,1385303140562414436,,79,0.0
1385303140637412385,1437,1385303140637412385,,79,0.0
1385303140782223569,1438,1385303140782223569,,222,0.0
1385303140877994262,1439,1385303140877994262,,222,0.0
1385303140966255346,1440,1385303140966255346,,222,0.0
1385303141060092398,1441,1385303141060092398,,222,0.0
1385303141154589254,1442,1385303141154589254,,222,0.0
1385303141253838700,1443,1385303141253838700,,222,0.0
1385303141351471859,1444,1385303141351471859,,223,0.0
1385303141454715930,1445,1385303141454715930,,223,0.0
1385303141581633616,1446,1385303141581633616,,223,0.0
1385303141662415703,1447,1385303141662415703,,223,0.0
1385303141780911051,1448,1385303141780911051,,19,0.0
1385303141921438121,1449,1385303141921438121,,19,0.0
1385303142020292488,1450,1385303142020292488,,19,0.0
1385303142102966718,1451,1385303142102966718,,19,0.0
1385303142182159416,1452,1385303142182159416,,19,0.0
1385303142253282732,1453,1385303142253282732,,19,0.0
1385303142357080663,1454,1385303142357080663,,84,0.0
1385303142455659359,1455,1385303142455659359,,84,0.0
1385303142565633391,1456,1385303142565633391,,84,0.0
1385303142726622189,1457,1385303142726622189,,85,0.0
1385303142774822170,1458,1385303142774822170,,85,0.0
1385303142874455127,1459,1385303142874455127,,85,0.0
1385303142978189205,1460,1385303142978189205,,85,0.0
1385303143088830407,1461,1385303143088830407,,224,0.0
1385303143248929255,1462,1385303143248929255,,224,0.0
1385303143286016845,1463,1385303143286016845,,224,0.0
1385303143384425511,1464,1385303143384425511,,86,0.0
1385303143485835966,1465,1385303143485835966,,225,0.0
1385303143577332511,1466,1385303143577332511,,225,0.0
1385303143683283976,1467,1385303143683283976,,135,0.0
1385303143783738274,1468,1385303143783738274,,135,0.0
1385303143881973439,1469,1385303143881973439,,226,0.0
1385303143970487911,1470,1385303143970487911,,226,0.0
1385303144099293091,1471,1385303144099293091,,88,0.0
1385303144185437199,1472,1385303144185437199,,88,0.0
1385303144309401620,1473,1385303144309401620,,26,0.0
1385303144386403887,1474,1385303144386403887,,27,0.0
1385303144485261478,1475,1385303144485261478,,27,0.0
1385303144570454552,1476,1385303144570454552,,28,0.0
1385303144669985359,1477,1385303144669985359,,28,0.0
1385303144774434678,1478,1385303144774434678,,28,0.0
1385303144874859617,1479,1385303144874859617,,28,0.0
1385303145014757187,1480,1385303145014757187,,28,0.0
1385303145159196323,1481,1385303145159196323,,28,0.0
1385303145234965945,1482,1385303145234965945,,29,0.0
1385303145374792435,1483,1385303145374792435,,29,0.0
1385303145425363088,1484,1385303145425363088,,29,0.0
1385303145477621671,1485,1385303145477621671,,29,0.0
1385303145573727039,1486,1385303145573727039,,29,0.0
1385303145686540547,1487,1385303145686540547,,30,0.0
1385303145810545061,1488,1385303145810545061,,30,0.0
1385303145892030598,1489,1385303145892030598,,31,0.0
1385303146065555123,1490,1385303146065555123,,31,0.0
1385303146121171154,1491,1385303146121171154,,31,0.0
1385303146227103938,1492,1385303146227103938,,31,0.0
1385303146309312051,1493,1385303146309312051,,31,0.0
1385303146435342084,1494,1385303146435342084,,32,0.0
1385303146620673163,1495,1385303146620673163,,32,0.0
1385303146690356550,1496,1385303146690356550,,32,0.0
1385303146731513033,1497,1385303146731513033,,32,0.0
1385303146805926748,1498,1385303146805926748,,32,0.0
1385303146923928913,1499,1385303146923928913,,33,0.0
1385303147019924086,1500,1385303147019924086,,33,0.0
1385303147102864565,1501,1385303147102864565,,33,0.0
1385303147226374187,1502,1385303147226374187,,89,0.0
1385303147334382038,1503,1385303147334382038,,90,0.0
1385303147408742934,1504,1385303147408742934,,90,0.0
1385303147509846033,1505,1385303147509846033,,91,0.0
1385303147604128563,1506,1385303147604128563,,91,0.0
1385303147731143056,1507,1385303147731143056,,92,0.0
1385303147827571993,1508,1385303147827571993,,92,0.0
1385303147904015224,1509,1385303147904015224,,92,0.0
1385303148016801415,1510,1385303148016801415,,92,0.0
1385303148117153916,1511,1385303148117153916,,93,0.0
1385303148260811108,1512,1385303148260811108,,227,0.0
1385303148339915861,1513,1385303148339915861,,227,0.0
1385303148408939291,1514,1385303148408939291,,228,0.0
1385303148500276264,1515,1385303148500276264,,228,0.0
1385303148603640449,1516,1385303148603640449,,229,0.0
1385303148736482306,1517,1385303148736482306,,229,0.0
1385303148883546279,1518,1385303148883546279,,98,0.0
1385303149032878578,1519,1385303149032878578,,99,0.0
1385303149146811091,1520,1385303149146811091,,99,0.0
1385303149220705022,1521,1385303149220705022,,100,0.0
1385303149263274583,1522,1385303149263274583,,100,0.0
1385303149344295596,1523,1385303149344295596,,101,0.0
1385303149505694537,1524,1385303149505694537,,101,0.0
1385303149625805714,1525,1385303149625805714,,230,0.0
1385303149709741122,1526,1385303149709741122,,230,0.0
1385303149795449443,1527,1385303149795449443,,231,0.0
1385303149900188532,1528,1385303149900188532,,231,0.0
1385303149987959100,1529,1385303149987959100,,232,0.0
1385303150117696307,1530,1385303150117696307,,232,0.0
1385303150250341770,1531,1385303150250341770,,233,0.0
1385303150323894940,1532,1385303150323894940,,233,0.0
1385303150413864232,1533,1385303150413864232,,234,0.0
1385303150506218148,1534,1385303150506218148,,234,0.0
1385303150567946443,1535,1385303150567946443,,235,0.0
1385303150714263640,1536,1385303150714263640,,235,0.0
1385303150768492979,1537,1385303150768492979,,236,0.0
1385303150882180861,1538,1385303150882180861,,236,0.0
1385303151033876340,1539,1385303151033876340,,236,0.0
1385303151066480077,1540,1385303151066480077,,236,0.0
1385303151170926265,1541,1385303151170926265,,236,0.0
1385303151268125498,1542,1385303151268125498,,237,0.0
1385303151382305052,1543,1385303151382305052,,237,0.0
1385303151549902704,1544,1385303151549902704,,237,0.0
1385303151591073030,1545,1385303151591073030,,237,0.0
1385303151735913182,1546,1385303151735913182,,236,0.0
1385303151792837911,1547,1385303151792837911,,236,0.0
1385303151882406193,1548,1385303151882406193,,238,0.0
1385303151987433467,1549,1385303151987433467,,238,0.0
1385303152087608851,1550,1385303152087608851,,239,0.0
1385303152191090042,1551,1385303152191090042,,239,0.0
1385303152364626280,1552,1385303152364626280,,240,0.0
1385303152410560257,1553,1385303152410560257,,240,0.0
1385303152529400238,1554,1385303152529400238,,241,0.0
1385303152641107094,1555,1385303152641107094,,241,0.0
1385303152692777679,1556,1385303152692777679,,242,0.0
1385303152792043349,1557,1385303152792043349,,242,0.0
1385303152880975382,1558,1385303152880975382,,243,0.0
1385303152980123395,1559,1385303152980123395,,243,0.0
1385303153107613837,1560,1385303153107613837,,244,0.0
1385303153199439032,1561,1385303153199439032,,244,0.0
1385303153296608731,1562,1385303153296608731,,244,0.0
1385303153424155410,1563,1385303153424155410,,244,0.0
1385303153498997468,1564,1385303153498997468,,244,0.0
1385303153597563229,1565,1385303153597563229,,244,0.0
1385303153701060893,1566,1385303153701060893,,244,0.0
1385303153832576492,1567,1385303153832576492,,245,0.0
1385303153920277291,1568,1385303153920277291,,245,0.0
1385303154042147113,1569,1385303154042147113,,245,0.0
1385303154127306358,1570,1385303154127306358,,245,0.0
1385303154336995915,1571,1385303154336995915,,245,0.0
1385303154406079163,1572,1385303154406079163,,245,0.0
1385303154452410752,1573,1385303154452410752,,245,0.0
1385303154509002664,1574,1385303154509002664,,245,0.0
1385303154625983180,1575,1385303154625983180,,245,0.0
1385303154763353071,1576,1385303154763353071,,246,0.0
1385303154816206990,1577,1385303154816206990,,246,0.0
1385303154922673898,1578,1385303154922673898,,246,0.0
1385303154994364923,1579,1385303154994364923,,246,0.0
1385303155108394622,1580,1385303155108394622,,246,0.0
1385303155209401302,1581,1385303155209401302,,246,0.0
1385303155365304892,1582,1385303155365304892,,246,0.0
1385303155491070747,1583,1385303155491070747,,246,0.0
1385303155544530152,1584,1385303155544530152,,246,0.0
1385303155606808813,1585,1385303155606808813,,246,0.0
1385303155705930869,1586,1385303155705930869,,246,0.0
1385303155823199996,1587,1385303155823199996,,246,0.0
1385303155939475209,1588,1385303155939475209,,247,0.0
1385303156019311090,1589,1385303156019311090,,247,0.0
1385303156119432173,1590,1385303156119432173,,247,0.0
1385303156223798662,1591,1385303156223798662,,247,0.0
1385303156311477807,1592,1385303156311477807,,247,0.0
1385303156416572256,1593,1385303156416572256,,247,0.0
1385303156545864204,1594,1385303156545864204,,247,0.0
1385303156629528527,1595,1385303156629528527,,247,0.0
1385303156722110998,1596,1385303156722110998,,247,0.0
1385303156797962267,1597,1385303156797962267,,132,0.0
1385303156928125866,1598,1385303156928125866,,132,0.0
1385303157046726502,1599,1385303157046726502,,132,0.0
1385303157102972897,1600,1385303157102972897,,132,0.0
1385303157207953114,1601,1385303157207953114,,132,0.0
1385303157314569382,1602,1385303157314569382,,177,0.0
1385303157410431324,1603,1385303157410431324,,132,0.0
1385303157572197929,1604,1385303157572197929,,132,0.0
1385303157613233886,1605,1385303157613233886,,216,0.0
1385303157770267838,1606,1385303157770267838,,216,0.0
1385303157834164528,1607,1385303157834164528,,216,0.0
1385303157941321683,1608,1385303157941321683,,216,0.0
1385303158023293583,1609,1385303158023293583,,217,0.0
1385303158125808961,1610,1385303158125808961,,217,0.0
1385303158217622663,1611,1385303158217622663,,217,0.0
1385303158315382633,1612,1385303158315382633,,218,0.0
1385303158419055594,1613,1385303158419055594,,218,0.0
1385303158516009156,1614,1385303158516009156,,218,0.0
1385303158618122562,1615,1385303158618122562,,0,0.0
1385303158727861661,1616,1385303158727861661,,0,0.0
1385303158815313092,1617,1385303158815313092,,0,0.0
1385303158908494737,1618,1385303158908494737,,0,0.0
1385303159034299797,1619,1385303159034299797,,0,0.0
1385303159114873969,1620,1385303159114873969,,1,0.0
1385303159214317074,1621,1385303159214317074,,63,0.0
1385303159326833739,1622,1385303159326833739,,63,0.0
1385303159419661828,1623,1385303159419661828,,63,0.0
1385303159550866480,1624,1385303159550866480,,64,0.0
1385303159622410370,1625,1385303159622410370,,64,0.0
1385303159720273510,1626,1385303159720273510,,66,0.0
1385303160006030018,1627,1385303160006030018,,66,0.0
1385303160045471434,1628,1385303160045471434,,180,0.0
1385303160116324053,1629,1385303160116324053,,180,0.0
1385303160170595388,1630,1385303160170595388,,180,0.0
1385303160251298347,1631,1385303160251298347,,181,0.0
1385303160334476814,1632,1385303160334476814,,181,0.0
1385303160424020927,1633,1385303160424020927,,181,0.0
1385303160589130694,1634,1385303160589130694,,70,0.0
1385303160671699304,1635,1385303160671699304,,70,0.0
1385303160776441395,1636,1385303160776441395,,71,0.0
1385303160843977967,1637,1385303160843977967,,71,0.0
