%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1385303087528266133,226,1385303087528266133,1,2.47871227483,-1.53754356778,0.0,0.0,0.0,-0.987058919675,0.160358002887
1385303087821540831,227,1385303087821540831,1,2.40602170787,-1.55590000535,0.0,0.0,0.0,-0.99469278773,0.102889542895
1385303088275629827,228,1385303088275629827,1,2.31426709699,-1.56621992712,0.0,0.0,0.0,-0.999634691652,0.0270274535457
1385303088916982726,229,1385303088916982726,1,2.2006973441,-1.55849558848,0.0,0.0,0.0,0.997083721385,0.0763154804033
1385303089115370503,230,1385303089115370503,1,2.14040567834,-1.54616154868,0.0,0.0,0.0,0.993813964171,0.111057663482
1385303089492498227,231,1385303089492498227,1,2.03011163042,-1.51383831032,0.0,0.0,0.0,0.986647766513,0.162868612182
1385303089911580153,232,1385303089911580153,1,1.99522589499,-1.50055557646,0.0,0.0,0.0,0.981914314599,0.18932585345
1385303090643089578,233,1385303090643089578,1,1.94797911208,-1.47877479285,0.0,0.0,0.0,0.975309802637,0.220841094182
1385303090762574005,234,1385303090762574005,1,1.91037736579,-1.46000758957,0.0,0.0,0.0,0.9732930557,0.229566172871
1385303091378157893,235,1385303091378157893,1,1.75285929736,-1.37087888714,0.0,0.0,0.0,0.956931067444,0.290315228951
1385303091596838500,236,1385303091596838500,1,1.71255193691,-1.34010447898,0.0,0.0,0.0,0.942643466087,0.333801281969
1385303091763307945,237,1385303091763307945,1,1.70116108862,-1.33014884923,0.0,0.0,0.0,0.937290518528,0.348549112577
1385303091835988602,238,1385303091835988602,1,1.66864474149,-1.29598349455,0.0,0.0,0.0,0.914424316855,0.404756925505
1385303092004879023,239,1385303092004879023,1,1.65766426429,-1.282819848,0.0,0.0,0.0,0.904621611644,0.426215602421
1385303092249614136,240,1385303092249614136,1,1.6216668585,-1.2303742474,0.0,0.0,0.0,0.874060316569,0.485817417348
1385303092356584553,241,1385303092356584553,1,1.59871850902,-1.1876256329,0.0,0.0,0.0,0.851014662456,0.525141927754
1385303092745391059,242,1385303092745391059,1,1.56646253226,-1.10354340213,0.0,0.0,0.0,0.805219967336,0.592976225665
1385303093172611869,243,1385303093172611869,1,1.54835845469,-1.01444486689,0.0,0.0,0.0,0.744939046521,0.667132533285
1385303093332777637,244,1385303093332777637,1,1.54736064264,-1.00332371569,0.0,0.0,0.0,0.736745331538,0.67617033095
1385303093990613650,245,1385303093990613650,1,1.54642814375,-0.968151751513,0.0,0.0,0.0,0.706439308486,0.707773624421
1385303094143627746,246,1385303094143627746,1,1.54850277858,-0.923659836327,0.0,0.0,0.0,0.686697131837,0.726943635454
1385303094251340763,247,1385303094251340763,1,1.5494228642,-0.910300824805,0.0,0.0,0.0,0.683140390413,0.730287071627
1385303094683034715,248,1385303094683034715,1,1.56925037344,-0.746423909484,0.0,0.0,0.0,0.639822830728,0.768522442925
1385303094868266584,249,1385303094868266584,1,1.57605927223,-0.716899183971,0.0,0.0,0.0,0.6170447881,0.786928033227
1385303095091344134,250,1385303095091344134,1,1.5978489624,-0.653119980917,0.0,0.0,0.0,0.559338298392,0.82893948389
1385303095484089095,251,1385303095484089095,1,1.6335979162,-0.585234916785,0.0,0.0,0.0,0.489233272434,0.872152971183
1385303095634948382,252,1385303095634948382,1,1.64562578631,-0.567268911965,0.0,0.0,0.0,0.471001389384,0.882132468056
1385303095727531576,253,1385303095727531576,1,1.68056139507,-0.522838402332,0.0,0.0,0.0,0.412667711733,0.910881638685
1385303096041703324,254,1385303096041703324,1,1.69131698348,-0.51122017994,0.0,0.0,0.0,0.396540333478,0.91801730045
1385303096463055475,255,1385303096463055475,1,1.71972081788,-0.486270714742,0.0,0.0,0.0,0.324415014598,0.945914847279
1385303096547215590,256,1385303096547215590,1,1.74540677658,-0.468207984878,0.0,0.0,0.0,0.295375597354,0.955381210035
1385303097052990862,257,1385303097052990862,1,1.86574593671,-0.398078038405,0.0,0.0,0.0,0.242694778555,0.970102697895
1385303098336240647,258,1385303098336240647,1,2.19924850366,-0.247768678885,0.0,0.0,0.0,0.131923726498,0.991259870259
1385303098715084228,259,1385303098715084228,1,2.32961341102,-0.225577409566,0.0,0.0,0.0,0.0441142940122,0.999026490672
1385303099394960303,260,1385303099394960303,1,2.44953692395,-0.231708945024,0.0,0.0,0.0,-0.0786987595601,0.996898442793
1385303099571889474,261,1385303099571889474,1,2.54196965241,-0.257518072471,0.0,0.0,0.0,-0.176121686295,0.984368402386
1385303099942028751,262,1385303099942028751,1,2.61607536029,-0.293698701521,0.0,0.0,0.0,-0.255491114984,0.966811403617
1385303100107501261,263,1385303100107501261,1,2.65991439878,-0.322568843894,0.0,0.0,0.0,-0.304077769031,0.952647211921
1385303100643321443,264,1385303100643321443,1,2.7247956477,-0.380635080311,0.0,0.0,0.0,-0.402688847414,0.915336928223
1385303101200382002,265,1385303101200382002,1,2.79203768514,-0.468641879613,0.0,0.0,0.0,-0.456413388131,0.88976784564
1385303101926366940,266,1385303101926366940,1,2.89435640008,-0.639805557305,0.0,0.0,0.0,-0.544236588442,0.838931782567
1385303102393738883,267,1385303102393738883,1,2.9221860293,-0.731351046798,0.0,0.0,0.0,-0.632611665773,0.774469160346
1385303102722777376,268,1385303102722777376,1,2.93026060571,-0.818993816907,0.0,0.0,0.0,-0.693637639181,0.720324111433
1385303103238371166,269,1385303103238371166,1,2.91967086824,-0.966338418453,0.0,0.0,0.0,-0.760091360629,0.649816222864
1385303103450565820,270,1385303103450565820,1,2.91038027352,-1.01073561956,0.0,0.0,0.0,-0.783869967767,0.620925014501
1385303103634681893,271,1385303103634681893,1,2.89665772327,-1.05676322423,0.0,0.0,0.0,-0.810243694888,0.586093128175
1385303103831272819,272,1385303103831272819,1,2.88387306088,-1.08948510515,0.0,0.0,0.0,-0.830719232865,0.55669161674
1385303103964737121,273,1385303103964737121,1,2.86198923892,-1.13322516042,0.0,0.0,0.0,-0.858739117944,0.51241304366
1385303104141177948,274,1385303104141177948,1,2.8353423609,-1.17503878337,0.0,0.0,0.0,-0.883966348366,0.467550526635
1385303104256973348,275,1385303104256973348,1,2.82060802248,-1.19455731338,0.0,0.0,0.0,-0.895112390799,0.445840563249
1385303104409022292,276,1385303104409022292,1,2.81570153887,-1.2008652146,0.0,0.0,0.0,-0.898283024048,0.439417351396
1385303104680051680,277,1385303104680051680,1,2.7575099078,-1.2617848577,0.0,0.0,0.0,-0.929167991584,0.369657738206
1385303104897602203,278,1385303104897602203,1,2.72826958527,-1.28713096497,0.0,0.0,0.0,-0.939395344362,0.342835801794
1385303105685163751,279,1385303105685163751,1,2.51946169458,-1.39383163288,0.0,0.0,0.0,-0.990983737667,0.133982206579
1385303105788513065,280,1385303105788513065,1,2.50453348279,-1.39736430845,0.0,0.0,0.0,-0.993687280286,0.112185511534
1385303106269002187,281,1385303106269002187,1,2.45925590211,-1.40414963503,0.0,0.0,0.0,-0.999042249302,0.0437559608435
1385303106743578905,282,1385303106743578905,1,1.81149102838,-1.40109310278,0.0,0.0,0.0,0.987946502276,0.154795699686
1385303106948187407,283,1385303106948187407,1,1.74017139141,-1.39065643497,0.0,0.0,0.0,0.973645264874,0.22806774912
1385303107133464666,284,1385303107133464666,1,1.70530804208,-1.36596636154,0.0,0.0,0.0,0.973195974631,0.229977379242
1385303107207755353,285,1385303107207755353,1,1.64983881744,-1.34171985322,0.0,0.0,0.0,0.974479241537,0.224477633214
1385303108056280477,286,1385303108056280477,1,1.68268893884,-1.35415597221,0.0,0.0,0.0,0.976939125194,0.213518021876
1385303108404161496,287,1385303108404161496,1,1.58345051797,-1.29946570562,0.0,0.0,0.0,0.966409810546,0.257005988415
1385303108766322126,288,1385303108766322126,1,1.48011019281,-1.23137963769,0.0,0.0,0.0,0.955122897734,0.296209807777
1385303108815048703,289,1385303108815048703,1,1.47155061328,-1.22404639521,0.0,0.0,0.0,0.954044875819,0.299663769789
1385303110522799635,290,1385303110522799635,1,1.105783935,-0.967252593472,0.0,0.0,0.0,0.956214768873,0.292665877391
1385303111811763573,291,1385303111811763573,1,0.668888061768,-0.771959153211,0.0,0.0,0.0,0.954224736574,0.299090541659
1385303111952902662,292,1385303111952902662,1,0.953761607876,-0.960984598373,0.0,0.0,0.0,0.955801472905,0.294012830321
1385303112412239619,293,1385303112412239619,1,0.680840826399,-0.773847577645,0.0,0.0,0.0,0.954420188351,0.298466252813
1385303112533765847,294,1385303112533765847,1,0.603054072504,-0.731722238685,0.0,0.0,0.0,0.945872764966,0.324537690409
1385303112738460351,295,1385303112738460351,1,0.543554485272,-0.691745420837,0.0,0.0,0.0,0.937192479595,0.348812637658
1385303112904995852,296,1385303112904995852,1,0.499815597098,-0.661667282341,0.0,0.0,0.0,0.938676898031,0.344798029436
1385303113130638305,297,1385303113130638305,1,0.457885041518,-0.626133851876,0.0,0.0,0.0,0.92860407147,0.371072066381
1385303113315568603,298,1385303113315568603,1,0.382927737805,-0.552689880711,0.0,0.0,0.0,0.919867307779,0.392229698109
1385303113891140907,299,1385303113891140907,1,0.336841383743,-0.511916498687,0.0,0.0,0.0,0.912628657334,0.408789596018
1385303113968426890,300,1385303113968426890,1,0.342927672542,-0.525664262634,0.0,0.0,0.0,0.917911488406,0.396785205687
1385303114324737934,301,1385303114324737934,1,0.302903785599,-0.471902209422,0.0,0.0,0.0,0.880272675345,0.474468141228
1385303114453522645,302,1385303114453522645,1,0.281258948267,-0.435015614016,0.0,0.0,0.0,0.861202167413,0.508262556996
1385303114697121339,303,1385303114697121339,1,0.132386757141,-0.243741318837,0.0,0.0,0.0,0.824213017365,0.566279879571
1385303114908068121,304,1385303114908068121,1,0.0870990020774,-0.18536709861,0.0,0.0,0.0,0.778621545135,0.627493816266
1385303115474618846,305,1385303115474618846,1,0.0771697435283,-0.167913497532,0.0,0.0,0.0,0.744494133503,0.66762900265
1385303115684209434,306,1385303115684209434,1,0.0800704770264,-0.0815393493666,0.0,0.0,0.0,0.685531265529,0.728043188267
1385303115891225501,307,1385303115891225501,1,0.0908336991848,-0.0268167218757,0.0,0.0,0.0,0.641419155852,0.767190632442
1385303116034422340,308,1385303116034422340,1,0.097851265852,-0.00570204662621,0.0,0.0,0.0,0.623436385001,0.781874078006
1385303116201163867,309,1385303116201163867,1,0.117467596137,0.049854126787,0.0,0.0,0.0,0.576772882213,0.816904549102
1385303116243096735,310,1385303116243096735,1,0.0964712531266,-0.0114479616694,0.0,0.0,0.0,0.577854978923,0.816139463164
1385303116392837960,311,1385303116392837960,1,0.132286564406,0.0955102910392,0.0,0.0,0.0,0.546035868998,0.837761797749
1385303116616681378,312,1385303116616681378,1,0.162354377358,0.173283297043,0.0,0.0,0.0,0.509823254151,0.86027916953
1385303116961839409,313,1385303116961839409,1,0.223436371602,0.258873783961,0.0,0.0,0.0,0.450954508364,0.892546935117
1385303117220544474,314,1385303117220544474,1,0.269030734635,0.313565581783,0.0,0.0,0.0,0.425933477033,0.904754482245
1385303117540825534,315,1385303117540825534,1,0.335170339708,0.380890872258,0.0,0.0,0.0,0.369659974599,0.92916710186
1385303117691192150,316,1385303117691192150,1,0.357048250139,0.398410937823,0.0,0.0,0.0,0.350249591929,0.936656406242
1385303117930794440,317,1385303117930794440,1,0.441028381878,0.475079831868,0.0,0.0,0.0,0.331537073574,0.943442191576
1385303118203617869,318,1385303118203617869,1,0.533781535097,0.543095292888,0.0,0.0,0.0,0.300647629435,0.95373528975
1385303118297272683,319,1385303118297272683,1,0.463485148309,0.494729791168,0.0,0.0,0.0,0.291694356233,0.956511579931
1385303118612719372,320,1385303118612719372,1,0.539972967379,0.543380713679,0.0,0.0,0.0,0.253209589944,0.967411444816
1385303118723889056,321,1385303118723889056,1,0.553823811348,0.55221998943,0.0,0.0,0.0,0.244926695362,0.969541599881
1385303118943155404,322,1385303118943155404,1,0.654800656984,0.598972226032,0.0,0.0,0.0,0.189660278953,0.981849773941
1385303119088008801,323,1385303119088008801,1,0.699771890016,0.619870057665,0.0,0.0,0.0,0.172099094449,0.985079642308
1385303119283354259,324,1385303119283354259,1,0.78552081467,0.644880491147,0.0,0.0,0.0,0.121536762358,0.992586930901
1385303119437242651,325,1385303119437242651,1,0.800795730997,0.647788936523,0.0,0.0,0.0,0.110278542104,0.993900720973
1385303119631935435,326,1385303119631935435,1,0.873529140216,0.658884913918,0.0,0.0,0.0,0.0607238918067,0.998154601735
1385303119851975953,327,1385303119851975953,1,0.92765892838,0.662421617894,0.0,0.0,0.0,0.0233141186021,0.999728188996
1385303119998443535,328,1385303119998443535,1,0.981905932788,0.66111629509,0.0,0.0,0.0,-0.0212319387451,0.999774576981
1385303120217807141,329,1385303120217807141,1,1.04396691184,0.653802407497,0.0,0.0,0.0,-0.0724869378365,0.997369361793
1385303120480454221,330,1385303120480454221,1,1.10657303715,0.640252759084,0.0,0.0,0.0,-0.122673806657,0.992447045016
1385303120845042347,331,1385303120845042347,1,1.18749890363,0.612998027607,0.0,0.0,0.0,-0.187068486462,0.982346874262
1385303121035749460,332,1385303121035749460,1,1.22025727234,0.597977134081,0.0,0.0,0.0,-0.217338606403,0.976096270952
1385303121211788716,333,1385303121211788716,1,1.27956259425,0.564633578683,0.0,0.0,0.0,-0.275666764482,0.961253262653
1385303121421355634,334,1385303121421355634,1,1.29891344679,0.551607816931,0.0,0.0,0.0,-0.298377740036,0.954447863558
1385303121994774311,335,1385303121994774311,1,1.32359737474,0.532708212365,0.0,0.0,0.0,-0.340068516611,0.940400661426
1385303122096012387,336,1385303122096012387,1,1.34479474461,0.513136586887,0.0,0.0,0.0,-0.371099446683,0.928593129778
1385303122370040749,337,1385303122370040749,1,1.38448975353,0.470586444575,0.0,0.0,0.0,-0.412554770861,0.910932797214
1385303122488750674,338,1385303122488750674,1,1.41034600487,0.438992454377,0.0,0.0,0.0,-0.434684129385,0.900582982107
1385303122744117203,339,1385303122744117203,1,1.45524940988,0.376097557328,0.0,0.0,0.0,-0.472380133129,0.881394922736
1385303123005371492,340,1385303123005371492,1,1.4868572195,0.322872642095,0.0,0.0,0.0,-0.508530813935,0.861043791731
1385303123369095649,341,1385303123369095649,1,1.51964193413,0.254187804275,0.0,0.0,0.0,-0.547977370155,0.836493157054
1385303123557061861,342,1385303123557061861,1,1.5468991792,0.181958653662,0.0,0.0,0.0,-0.579660134447,0.814858348753
1385303123736352386,343,1385303123736352386,1,1.56098587514,0.13835794574,0.0,0.0,0.0,-0.596081124464,0.80292421377
1385303124219997298,344,1385303124219997298,1,1.59226012136,0.00158422435505,0.0,0.0,0.0,-0.640513162372,0.767947191432
1385303124550434703,345,1385303124550434703,1,1.60344928266,-0.094645502853,0.0,0.0,0.0,-0.683830103982,0.729641274112
1385303124706509434,346,1385303124706509434,1,1.60479984662,-0.140574573166,0.0,0.0,0.0,-0.704902441531,0.70930427034
1385303124923280664,347,1385303124923280664,1,1.60203180115,-0.194423552626,0.0,0.0,0.0,-0.733751849234,0.679417562141
1385303125170173034,348,1385303125170173034,1,1.59517929603,-0.24721421572,0.0,0.0,0.0,-0.760902791409,0.648865889091
1385303125356170049,349,1385303125356170049,1,1.58358605924,-0.298685209861,0.0,0.0,0.0,-0.792537714225,0.609822901777
1385303125633683248,350,1385303125633683248,1,1.56488588843,-0.353886860501,0.0,0.0,0.0,-0.824475592104,0.565897515478
1385303125816185925,351,1385303125816185925,1,1.53765486828,-0.411338347329,0.0,0.0,0.0,-0.858039078248,0.513584404162
1385303126124778397,352,1385303126124778397,1,1.49839040756,-0.470877110391,0.0,0.0,0.0,-0.892835862575,0.450382196029
1385303126630701037,353,1385303126630701037,1,1.40475452933,-0.565094633329,0.0,0.0,0.0,-0.943024105545,0.332724415035
1385303126950751596,354,1385303126950751596,1,1.33690767671,-0.609365179139,0.0,0.0,0.0,-0.966129144686,0.258059054846
1385303127180361409,355,1385303127180361409,1,1.2913160368,-0.631696438865,0.0,0.0,0.0,-0.978517940227,0.206161685709
1385303127933934523,356,1385303127933934523,1,1.10048005339,-0.673299197071,0.0,0.0,0.0,-0.999342981865,0.0362436835525
1385303128166205343,357,1385303128166205343,1,1.03842231427,-0.675001400507,0.0,0.0,0.0,0.999998497988,0.00173321153295
1385303128322205777,358,1385303128322205777,1,0.983966826344,-0.672328438346,0.0,0.0,0.0,0.999268983259,0.0382295578957
1385303128702169195,359,1385303128702169195,1,0.891657072043,-0.657972813509,0.0,0.0,0.0,0.994515545025,0.104588865103
1385303129049875521,360,1385303129049875521,1,0.874101054466,-0.653829331047,0.0,0.0,0.0,0.992140584642,0.12512817551
1385303129163087569,361,1385303129163087569,1,0.89208316894,-0.65817928856,0.0,0.0,0.0,0.994522624793,0.104521523019
1385303129425821420,362,1385303129425821420,1,0.874590849388,-0.654069745814,0.0,0.0,0.0,0.992150368274,0.125050576705
1385303129465534116,363,1385303129465534116,1,0.866228433038,-0.651798172937,0.0,0.0,0.0,0.990881542153,0.134735924757
1385303129654507496,364,1385303129654507496,1,0.767841667266,-0.619089633549,0.0,0.0,0.0,0.985262869403,0.171047005752
1385303129822569446,365,1385303129822569446,1,0.866673521276,-0.652011073841,0.0,0.0,0.0,0.990891168398,0.134665112001
1385303129922105564,366,1385303129922105564,1,0.768340333596,-0.619346780613,0.0,0.0,0.0,0.985276747426,0.170967046479
1385303130278521779,367,1385303130278521779,1,0.681423695681,-0.582842191582,0.0,0.0,0.0,0.974425409887,0.224711193681
1385303130440150298,368,1385303130440150298,1,0.655844234146,-0.568876995589,0.0,0.0,0.0,0.966866388551,0.25528295417
1385303130863398229,369,1385303130863398229,1,0.579535276528,-0.511748153009,0.0,0.0,0.0,0.935874906553,0.35233245562
1385303131002262490,370,1385303131002262490,1,0.33551239656,-0.388258439249,0.0,0.0,0.0,0.876335584317,0.481701093688
1385303131246227362,371,1385303131246227362,1,0.265261154917,-0.314343563467,0.0,0.0,0.0,0.853349440937,0.521339363229
1385303131389165255,372,1385303131389165255,1,0.208138205875,-0.255152231453,0.0,0.0,0.0,0.807586841345,0.589748669932
1385303131556965538,373,1385303131556965538,1,0.196704253636,-0.235767546963,0.0,0.0,0.0,0.774744360776,0.63227460446
1385303131759137328,374,1385303131759137328,1,0.186428087801,-0.162896190988,0.0,0.0,0.0,0.719882605422,0.6940958395
1385303132085835381,375,1385303132085835381,1,0.188654282734,-0.105982713603,0.0,0.0,0.0,0.663259832471,0.748389199969
1385303132496713559,376,1385303132496713559,1,0.194281174561,-0.0817214148782,0.0,0.0,0.0,0.63382633667,0.77347538742
1385303132845910340,377,1385303132845910340,1,0.20139912961,-0.0560290527679,0.0,0.0,0.0,0.610074701057,0.792343902059
1385303132998432036,378,1385303132998432036,1,0.209512415302,-0.0362179767965,0.0,0.0,0.0,0.598667995504,0.800997272879
1385303133306009464,379,1385303133306009464,1,0.237301896667,0.0600505963614,0.0,0.0,0.0,0.57432545526,0.818627064933
1385303133583835472,380,1385303133583835472,1,0.257689573382,0.143664376758,0.0,0.0,0.0,0.542136893681,0.840290181134
1385303133927685873,381,1385303133927685873,1,0.322212771658,0.257540462211,0.0,0.0,0.0,0.465021147544,0.885299572087
1385303134094390596,382,1385303134094390596,1,0.377594207168,0.331543532466,0.0,0.0,0.0,0.415187250344,0.909735976617
1385303134222919720,383,1385303134222919720,1,0.392177402347,0.352118127986,0.0,0.0,0.0,0.401381810425,0.915910826587
1385303134366382283,384,1385303134366382283,1,0.38012458659,0.337175419723,0.0,0.0,0.0,0.382626635922,0.923903056323
1385303134504271932,385,1385303134504271932,1,0.420166171762,0.372512028439,0.0,0.0,0.0,0.350487219942,0.936567514201
1385303134813906558,386,1385303134813906558,1,0.51204226854,0.458232603293,0.0,0.0,0.0,0.319180842219,0.947693827119
1385303134919885132,387,1385303134919885132,1,0.522701103196,0.468085180475,0.0,0.0,0.0,0.305234548003,0.95227720266
1385303135723713830,388,1385303135723713830,1,0.699374736822,0.595035977545,0.0,0.0,0.0,0.330473049903,0.943815428613
1385303136306035773,389,1385303136306035773,1,0.876656089125,0.670809975453,0.0,0.0,0.0,0.25827288214,0.966072004745
1385303136712728517,390,1385303136712728517,1,0.684347403885,0.55736346886,0.0,0.0,0.0,0.203406300299,0.979094416795
1385303137601472338,391,1385303137601472338,1,1.04684136862,0.743266212425,0.0,0.0,0.0,0.238839396429,0.971059083019
1385303137680569118,392,1385303137680569118,1,1.18361307325,0.820815908152,0.0,0.0,0.0,0.266847183551,0.963738854997
1385303138280786960,393,1385303138280786960,1,0.983506104719,0.720400312648,0.0,0.0,0.0,0.253290184647,0.967390346428
1385303138494077354,394,1385303138494077354,1,0.956615147421,0.685053314332,0.0,0.0,0.0,0.242767927448,0.97008439499
1385303138572345449,395,1385303138572345449,1,0.828002626456,0.619587471581,0.0,0.0,0.0,0.238724558382,0.971087321112
1385303139023077455,396,1385303139023077455,1,0.918133098236,0.662342463305,0.0,0.0,0.0,0.242328623463,0.970194227075
1385303139147285495,397,1385303139147285495,1,1.20480110977,0.815478028668,0.0,0.0,0.0,0.228889717094,0.973452360112
1385303139278998801,398,1385303139278998801,1,1.26968940062,0.84951635936,0.0,0.0,0.0,0.25117898812,0.967940657234
1385303140494464404,399,1385303140494464404,1,1.19455681321,0.806783378981,0.0,0.0,0.0,0.229731466846,0.97325405375
1385303140596349829,400,1385303140596349829,1,1.22649486549,0.821156253947,0.0,0.0,0.0,0.221645776873,0.975127247899
1385303140946353927,401,1385303140946353927,1,1.27867860306,0.844124487359,0.0,0.0,0.0,0.207439919866,0.978247759847
1385303141398393799,402,1385303141398393799,1,1.4433931282,0.907663733734,0.0,0.0,0.0,0.167469402583,0.985877273903
1385303142383109227,403,1385303142383109227,1,1.89913871208,1.12985780177,0.0,0.0,0.0,0.0867896588184,0.996226658508
1385303142747913954,404,1385303142747913954,1,1.98681395966,1.17500071721,0.0,0.0,0.0,0.022984926306,0.999735811684
1385303143176228797,405,1385303143176228797,1,2.13797152495,1.16905057418,0.0,0.0,0.0,-0.0239998530129,0.999711962045
1385303143420696861,406,1385303143420696861,1,2.10241580218,1.1688983652,0.0,0.0,0.0,-0.0281971526668,0.99960238124
1385303143508570811,407,1385303143508570811,1,2.06829219104,1.17431137672,0.0,0.0,0.0,0.000491745150009,0.999999879093
1385303143719139700,408,1385303143719139700,1,2.12255560583,1.16704162266,0.0,0.0,0.0,-0.0681746957762,0.997673398892
1385303143925900667,409,1385303143925900667,1,2.17429847058,1.15407172212,0.0,0.0,0.0,-0.132498819545,0.991183163103
1385303144171334603,410,1385303144171334603,1,2.27891818404,1.15051839589,0.0,0.0,0.0,-0.168252902923,0.985743861588
1385303144329203936,411,1385303144329203936,1,2.327442872,1.13578247868,0.0,0.0,0.0,-0.229297862793,0.97335630173
1385303144412519210,412,1385303144412519210,1,2.34790961517,1.12101249195,0.0,0.0,0.0,-0.285053369355,0.958511646575
1385303144659677331,413,1385303144659677331,1,2.54230671478,1.00420684615,0.0,0.0,0.0,-0.390853517328,0.92045289287
1385303145442118655,414,1385303145442118655,1,2.6511973223,0.905505451513,0.0,0.0,0.0,-0.472709268733,0.881218444685
1385303145588552034,415,1385303145588552034,1,2.66732876796,0.864801103284,0.0,0.0,0.0,-0.516706736834,0.856162454275
1385303145723336856,416,1385303145723336856,1,2.69366716263,0.812657771014,0.0,0.0,0.0,-0.550358731953,0.834928300013
1385303145907823692,417,1385303145907823692,1,2.74839644728,0.684168291507,0.0,0.0,0.0,-0.609731036478,0.792608392055
1385303146457062418,418,1385303146457062418,1,2.76351532572,0.550746715847,0.0,0.0,0.0,-0.666489266746,0.745514625821
1385303147215697156,419,1385303147215697156,1,2.78712164427,0.424880609652,0.0,0.0,0.0,-0.733347311011,0.679854191304
1385303147285657630,420,1385303147285657630,1,2.79028236376,0.428119478412,0.0,0.0,0.0,-0.727315807783,0.686302932931
1385303147364664525,421,1385303147364664525,1,2.77110114459,0.245388054304,0.0,0.0,0.0,-0.767931753572,0.640531671236
1385303147535254759,422,1385303147535254759,1,2.74098981891,0.132442380836,0.0,0.0,0.0,-0.813605541026,0.581417254312
1385303147764757760,423,1385303147764757760,1,2.7363481605,0.122516649477,0.0,0.0,0.0,-0.819626097155,0.572898822535
1385303148167296239,424,1385303148167296239,1,2.71448419448,0.0727645140836,0.0,0.0,0.0,-0.839559759273,0.543267347269
1385303148326787419,425,1385303148326787419,1,2.70383679638,0.0548760810686,0.0,0.0,0.0,-0.846827113383,0.531868254401
1385303148484158698,426,1385303148484158698,1,2.66651342009,-0.00654158979353,0.0,0.0,0.0,-0.876617155848,0.481188489132
1385303148654336610,427,1385303148654336610,1,2.6449055015,-0.0356876919858,0.0,0.0,0.0,-0.888505944509,0.458865107163
1385303149031025796,428,1385303149031025796,1,2.59909461778,-0.092766597393,0.0,0.0,0.0,-0.912467765028,0.409148601104
1385303149068711465,429,1385303149068711465,1,2.55930386056,-0.131587509244,0.0,0.0,0.0,-0.931034323596,0.364931621383
1385303149266814225,430,1385303149266814225,1,2.50062675105,-0.175717019082,0.0,0.0,0.0,-0.953783086863,0.300495962059
1385303149389821255,431,1385303149389821255,1,2.42865294704,-0.216947210646,0.0,0.0,0.0,-0.970110354352,0.242664172014
1385303149671819113,432,1385303149671819113,1,2.38374109072,-0.236724350017,0.0,0.0,0.0,-0.9803105734,0.197461843604
1385303149822080535,433,1385303149822080535,1,2.34028432512,-0.25223620264,0.0,0.0,0.0,-0.986305433809,0.164929049104
1385303150040934136,434,1385303150040934136,1,2.26172951724,-0.273717640798,0.0,0.0,0.0,-0.993259578309,0.115911216444
1385303150274339291,435,1385303150274339291,1,2.21770730206,-0.282635964042,0.0,0.0,0.0,-0.995719996927,0.0924212514459
1385303150448188947,436,1385303150448188947,1,2.16191989794,-0.291100221494,0.0,0.0,0.0,-0.997880497025,0.0650731408223
1385303150617316579,437,1385303150617316579,1,2.11692382047,-0.295858494557,0.0,0.0,0.0,-0.999111466458,0.0421459083614
1385303150794860962,438,1385303150794860962,1,2.10069363882,-0.296994471171,0.0,0.0,0.0,-0.999622910682,0.0274597239559
1385303151325335223,439,1385303151325335223,1,2.07068413589,-0.297541658148,0.0,0.0,0.0,0.999999565137,0.000932590748836
1385303151756274072,440,1385303151756274072,1,2.09979284285,-0.297397737697,0.0,0.0,0.0,-0.999609770929,0.0279339553864
1385303151948868510,441,1385303151948868510,1,1.98169477791,-0.314710207708,0.0,0.0,0.0,-0.99480457514,0.101803031787
1385303152158025463,442,1385303152158025463,1,1.93936412113,-0.325878069233,0.0,0.0,0.0,-0.990416917708,0.138109844388
1385303152401670938,443,1385303152401670938,1,1.86213585787,-0.354118635616,0.0,0.0,0.0,-0.981545516176,0.191228658088
1385303152589090848,444,1385303152589090848,1,1.82803372426,-0.370243302788,0.0,0.0,0.0,-0.97444619734,0.224621033053
1385303152714844673,445,1385303152714844673,1,1.78304646969,-0.396617086656,0.0,0.0,0.0,-0.961093127419,0.276224547115
1385303152937931844,446,1385303152937931844,1,1.74540054173,-0.424422589394,0.0,0.0,0.0,-0.945294192684,0.326219081719
1385303153172353009,447,1385303153172353009,1,1.68890657726,-0.475165255062,0.0,0.0,0.0,-0.929880693786,0.367861244662
1385303153851212004,448,1385303153851212004,1,1.55891261374,-0.599790375002,0.0,0.0,0.0,-0.929500250359,0.368821480641
1385303154785089452,449,1385303154785089452,1,1.35481916115,-0.778461327858,0.0,0.0,0.0,-0.942423439878,0.334421978895
1385303155960536558,450,1385303155960536558,1,1.04809985001,-0.979038783814,0.0,0.0,0.0,-0.965791428158,0.259320105846
1385303156826009305,451,1385303156826009305,1,0.818953694059,-1.10044839668,0.0,0.0,0.0,-0.976764305296,0.214316336053
